symbol,company_name,yahoo_ticker,industry,sector,trailing_pe,forward_pe,peg_ratio,price_to_book,debt_to_equity,return_on_equity,return_on_assets,profit_margins,market_cap,promoter_holding_proxy_pct,industry_median_pe,company_news_sentiment,ceo_commentary_sentiment,pe_assessment,score,reason_summary,return_potential_flag
HISARMETAL,Hisar Metal Industries Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
HITECH,Hi-Tech Pipes Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
HITECHCORP,Hitech Corporation Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
HITECHGEAR,The Hi-Tech Gears Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
HLEGLAS,HLE Glascoat Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
HLVLTD,HLV LIMITED,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
HMAAGRO,HMA Agro Industries Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
HMT,HMT Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
HMVL,Hindustan Media Ventures Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
HNDFDS,Hindustan Foods Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
HOMEFIRST,Home First Finance Company India Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
HONASA,Honasa Consumer Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
HONAUT,Honeywell Automation India Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
HONDAPOWER,Honda India Power Products Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
HPAL,HP Adhesives Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
HPIL,Hindprakash Industries Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
HPL,HPL Electric & Power Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
HSCL,Himadri Speciality Chemical Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
HTMEDIA,HT Media Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
HUBTOWN,Hubtown Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
HUDCO,Housing & Urban Development Corporation Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
HUHTAMAKI,Huhtamaki India Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
HYBRIDFIN,Hybrid Financial Services Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
HYUNDAI,Hyundai Motor India Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
IBULLSLTD,Indiabulls Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
ICDSLTD,ICDS Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
ICEMAKE,Ice Make Refrigeration Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
ICICIAMC,ICICI Prudential Asset Management Company Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
ICICIBANK,ICICI Bank Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
ICICIGI,ICICI Lombard General Insurance Company Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
ICICIPRULI,ICICI Prudential Life Insurance Company Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
ICIL,Indo Count Industries Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
ICRA,ICRA Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
IDBI,IDBI Bank Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
IDEA,Vodafone Idea Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
IDEAFORGE,Ideaforge Technology Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
IDFCFIRSTB,IDFC First Bank Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
IEX,Indian Energy Exchange Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
IFBAGRO,IFB Agro Industries Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
IFBIND,IFB Industries Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
IFCI,IFCI Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
IFGLEXPOR,IFGL Refractories Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
IGARASHI,Igarashi Motors India Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
IGCL,Indogulf Cropsciences Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
IGIL,International Gemmological Institute (India) Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
IGL,Indraprastha Gas Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
IGPL,IG Petrochemicals Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
IIFL,IIFL Finance Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
IIFLCAPS,IIFL Capital Services Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
IITL,Industrial Investment Trust Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
IKIO,IKIO Technologies Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
IKS,Inventurus Knowledge Solutions Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
IL&FSENGG,IL&FS Engineering and Construction Company Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
IL&FSTRANS,IL&FS Transportation Networks Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
IMAGICAA,Imagicaaworld Entertainment Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
IMFA,Indian Metals & Ferro Alloys Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
IMPAL,India Motor Parts and Accessories Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
IMPEXFERRO,Impex Ferro Tech Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
INCREDIBLE,INCREDIBLE INDUSTRIES LIMITED,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
INDBANK,Indbank Merchant Banking Services Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
INDGN,Indegene Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
INDHOTEL,The Indian Hotels Company Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
INDIACEM,The India Cements Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
INDIAGLYCO,India Glycols Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
INDIAMART,Indiamart Intermesh Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
INDIANB,Indian Bank,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
INDIANCARD,Indian Card Clothing Company Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
INDIANHUME,Indian Hume Pipe Company Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
INDIASHLTR,India Shelter Finance Corporation Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
INDIGO,InterGlobe Aviation Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
INDIGOPNTS,Indigo Paints Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
INDIQUBE,Indiqube Spaces Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
INDNIPPON,India Nippon Electricals Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
INDOAMIN,Indo Amines Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
INDOBORAX,Indo Borax & Chemicals Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
INDOCO,Indoco Remedies Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
INDOFARM,Indo Farm Equipment Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
INDORAMA,Indo Rama Synthetics (India) Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
INDOSTAR,IndoStar Capital Finance Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
INDOTECH,Indo Tech Transformers Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
INDOTHAI,Indo Thai Securities Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
INDOUS,Indo Us Biotech Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
INDOWIND,Indowind Energy Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
INDRAMEDCO,Indraprastha Medical Corporation Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
INDSWFTLAB,Ind-Swift Laboratories Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
INDTERRAIN,Indian Terrain Fashions Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
INDUSINDBK,IndusInd Bank Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
INDUSTOWER,Indus Towers Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
INFOBEAN,InfoBeans Technologies Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
INFOMEDIA,Infomedia Press Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
INFY,Infosys Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
INGERRAND,Ingersoll Rand (India) Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
INNOVACAP,Innova Captab Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
INNOVANA,Innovana Thinklabs Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
INOXGREEN,Inox Green Energy Services Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
INOXINDIA,INOX India Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
INOXWIND,Inox Wind Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
INSECTICID,Insecticides (India) Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
INSPIRISYS,Inspirisys Solutions Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
INTELLECT,Intellect Design Arena Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
INTENTECH,Intense Technologies Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
INTERARCH,Interarch Building Solutions Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
INTLCONV,International Conveyors Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
INVENTURE,Inventure Growth & Securities Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
IOB,Indian Overseas Bank,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
IOC,Indian Oil Corporation Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
IOLCP,IOL Chemicals and Pharmaceuticals Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
IONEXCHANG,ION Exchange (India) Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
IPCALAB,IPCA Laboratories Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
IPL,India Pesticides Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
IRB,IRB Infrastructure Developers Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
IRCON,Ircon International Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
IRCTC,Indian Railway Catering And Tourism Corporation Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
IREDA,Indian Renewable Energy Development Agency Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
IRFC,Indian Railway Finance Corporation Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
IRIS,IRIS RegTech Solutions Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
IRISDOREME,Iris Clothings Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
IRMENERGY,IRM Energy Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
ISFT,Intrasoft Technologies Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
ISGEC,Isgec Heavy Engineering Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
ISHANCH,Ishan Dyes and Chemicals Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
ITC,ITC Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
ITCHOTELS,ITC Hotels Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
ITDC,India Tourism Development Corporation Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
ITI,ITI Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
IVALUE,Ivalue Infosolutions Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
IVC,IL&FS Investment Managers Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
IVP,IVP Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
IXIGO,Le Travenues Technology Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
IZMO,IZMO Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
J&KBANK,The Jammu & Kashmir Bank Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JAGRAN,Jagran Prakashan Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JAGSNPHARM,Jagsonpal Pharmaceuticals Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JAIBALAJI,Jai Balaji Industries Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JAICORPLTD,Jai Corp Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JAINREC,Jain Resource Recycling Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JAIPURKURT,Nandani Creation Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JAMNAAUTO,Jamna Auto Industries Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JARO,Jaro Institute of Technology Management and Research Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JASH,Jash Engineering Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JAYAGROGN,Jayant Agro Organics Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JAYBARMARU,Jay Bharat Maruti Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JAYKAY,Jaykay Enterprises Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JAYNECOIND,Jayaswal Neco Industries Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JAYSREETEA,Jayshree Tea & Industries Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JBCHEPHARM,JB Chemicals & Pharmaceuticals Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JBMA,JBM Auto Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JETFREIGHT,Jet Freight Logistics Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JGCHEM,J.G.Chemicals Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JHS,JHS Svendgaard Laboratories Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JINDALPHOT,Jindal Photo Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JINDALPOLY,Jindal Poly Films Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JINDALSAW,Jindal Saw Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JINDALSTEL,JINDAL STEEL LIMITED,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JINDRILL,Jindal Drilling And Industries Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JINDWORLD,Jindal Worldwide Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JIOFIN,Jio Financial Services Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JISLDVREQS,Jain Irrigation Systems Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JISLJALEQS,Jain Irrigation Systems Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JITFINFRA,JITF Infralogistics Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JKCEMENT,JK Cement Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JKIL,J.Kumar Infraprojects Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JKIPL,Jinkushal Industries Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JKLAKSHMI,JK Lakshmi Cement Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JKPAPER,JK Paper Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JKTYRE,JK Tyre & Industries Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JLHL,Jupiter Life Line Hospitals Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JMA,Jullundur Motor Agency (Delhi) Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JMFINANCIL,JM Financial Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JNKINDIA,JNK India Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JOCIL,Jocil Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JPASSOCIAT,Jaiprakash Associates Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JPOLYINVST,Jindal Poly Investment and Finance Company Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JPPOWER,Jaiprakash Power Ventures Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JSFB,Jana Small Finance Bank Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JSL,Jindal Stainless Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JSLL,Jeena Sikho Lifecare Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JSWCEMENT,JSW Cement Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JSWENERGY,JSW Energy Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JSWHL,JSW Holdings Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JSWINFRA,JSW Infrastructure Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JSWSTEEL,JSW Steel Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JTEKTINDIA,Jtekt India Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JTLIND,JTL INDUSTRIES LIMITED,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JUBLCPL,Jubilant Agri and Consumer Products Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JUBLFOOD,Jubilant Foodworks Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JUBLINGREA,Jubilant Ingrevia Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JUBLPHARMA,Jubilant Pharmova Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JUNIPER,Juniper Hotels Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JUSTDIAL,Just Dial Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JWL,Jupiter Wagons Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JYOTHYLAB,Jyothy Labs Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JYOTICNC,Jyoti CNC Automation Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
JYOTISTRUC,Jyoti Structures Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
KABRAEXTRU,Kabra Extrusion Technik Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
KAJARIACER,Kajaria Ceramics Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
KAKATCEM,Kakatiya Cement Sugar & Industries Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
KALAMANDIR,Sai Silks (Kalamandir) Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
KALPATARU,Kalpataru Limited,,,,,,,,,,,,,,,,,unavailable_or_loss_making,0,,Avoid/Needs Work
